NU_ANO_CENSO;CO_MUNICIPIO;NO_MUNICIPIO;SG_UF;QT_MAT_INF_CRE;QT_MAT_INF_CRE_INT;QT_MAT_BAS_0_3;QT_MAT_BAS_BRANCA;QT_MAT_BAS_PRETA;QT_MAT_BAS_PARDA;QT_MAT_BAS_AMARELA;QT_MAT_BAS_INDIGENA;QT_ESCOLAS;QT_ESC_FEDERAL;QT_ESC_ESTADUAL;QT_ESC_MUNICIPAL;QT_ESC_PRIVADA;QT_ESC_PUBLICA;QT_ESC_URBANA;QT_ESC_RURAL;POP_TOTAL;POP_0_4;RENDA_MEDIA_RESPONSAVEL;RENDA_MEDIANA_RESPONSAVEL;PIB;TOTAL_HOMENS;HOMENS_OCUPADOS;TOTAL_MULHERES;MULHERES_OCUPADAS;MULHERES_FILHOS_12_19;MULHERES_FILHOS_TOTAL;DOMICILIOS_TOTAL;DOM_SEM_CONJUGE_TOTAL;DOM_SEM_CONJUGE_HOMEM;DOM_SEM_CONJUGE_MULHER;IDH_PROP_POBREZA;IDH_PROP_POBREZA_CRIANCAS;IDH_PROP_VULNER_POBREZA;IDH_GINI;IDH_RENDA_PC;IDH_EXPECT_ANOS_ESTUDO;IDH_TAXA_FREQ_0_3;IDH_RAZAO_DEPENDENCIA;PERC_RENDA_TRABALHO;PERC_RENDA_OUTRAS_FONTES
2022;2910800;Feira de Santana;BA;5239.0;760.0;4623.0;8348.0;12316.0;46031.0;356.0;174.0;614;1;51;233;329;285;511;103;616272.0;38381.0;2201.01;1212.0;19625072000;228566;147914;271255;119214;2134;177108;221711;46891;4788;42103;15.8;26.43;39.42;0.6;662.24;9.11;22.19;42.96;76.81;23.19
2023;2910800;Feira de Santana;BA;5313.0;891.0;4705.0;8381.0;13370.0;51019.0;310.0;155.0;431;1;47;224;159;272;337;94;616272.0;38381.0;2201.01;1212.0;21846455000;228566;147914;271255;119214;2134;177108;221711;46891;4788;42103;15.8;26.43;39.42;0.6;662.24;9.11;22.19;42.96;76.81;23.19
2024;2910800;Feira de Santana;BA;5916.0;1221.0;5211.0;11092.0;19476.0;65531.0;430.0;158.0;436;1;47;222;166;270;341;95;657948.0;38381.0;2201.01;1212.0;21846455000;228566;147914;271255;119214;2134;177108;221711;46891;4788;42103;15.8;26.43;39.42;0.6;662.24;9.11;22.19;42.96;76.81;23.19
2025;2910800;Feira de Santana;BA;5338.0;1256.0;4637.0;10508.0;21242.0;63557.0;395.0;32.0;369;1;42;203;123;246;287;82;660806.0;38381.0;2201.01;1212.0;21846455000;228566;147914;271255;119214;2134;177108;221711;46891;4788;42103;15.8;26.43;39.42;0.6;662.24;9.11;22.19;42.96;76.81;23.19
2018;2910859;Filadélfia;BA;190.0;34.0;219.0;494.0;313.0;2748.0;38.0;9.0;31;0;1;25;5;26;11;20;16410.0;1183.0;1178.25;1200.0;119559000;7172;3265;7197;1924;75;5349;6077;1013;112;901;45.48;59.81;70.42;0.57;250.08;8.66;19.42;56.19;50.6;49.4
2019;2910859;Filadélfia;BA;180.0;25.0;220.0;468.0;341.0;2771.0;36.0;10.0;31;0;1;25;5;26;11;20;16377.0;1183.0;1178.25;1200.0;126550000;7172;3265;7197;1924;75;5349;6077;1013;112;901;45.48;59.81;70.42;0.57;250.08;8.66;19.42;56.19;50.6;49.4
2020;2910859;Filadélfia;BA;219.0;150.0;220.0;469.0;371.0;2820.0;32.0;10.0;31;0;1;25;5;26;11;20;16345.0;1183.0;1178.25;1200.0;130466000;7172;3265;7197;1924;75;5349;6077;1013;112;901;45.48;59.81;70.42;0.57;250.08;8.66;19.42;56.19;50.6;49.4
2021;2910859;Filadélfia;BA;203.0;131.0;193.0;482.0;410.0;3092.0;29.0;17.0;25;0;1;21;3;22;10;15;16314.0;1183.0;1178.25;1200.0;139019000;7172;3265;7197;1924;75;5349;6077;1013;112;901;45.48;59.81;70.42;0.57;250.08;8.66;19.42;56.19;50.6;49.4
2022;2910859;Filadélfia;BA;241.0;216.0;235.0;566.0;490.0;3280.0;33.0;24.0;25;0;1;21;3;22;10;15;17897.0;1183.0;1178.25;1200.0;170965000;7172;3265;7197;1924;75;5349;6077;1013;112;901;45.48;59.81;70.42;0.57;250.08;8.66;19.42;56.19;50.6;49.4
2023;2910859;Filadélfia;BA;221.0;214.0;222.0;571.0;467.0;3151.0;26.0;17.0;25;0;1;21;3;22;10;15;17897.0;1183.0;1178.25;1200.0;201628000;7172;3265;7197;1924;75;5349;6077;1013;112;901;45.48;59.81;70.42;0.57;250.08;8.66;19.42;56.19;50.6;49.4
2024;2910859;Filadélfia;BA;267.0;262.0;249.0;540.0;496.0;3144.0;21.0;14.0;25;0;1;21;3;22;10;15;18573.0;1183.0;1178.25;1200.0;201628000;7172;3265;7197;1924;75;5349;6077;1013;112;901;45.48;59.81;70.42;0.57;250.08;8.66;19.42;56.19;50.6;49.4
2025;2910859;Filadélfia;BA;374.0;354.0;352.0;554.0;504.0;4016.0;1.0;0.0;26;0;1;22;3;23;11;15;18637.0;1183.0;1178.25;1200.0;201628000;7172;3265;7197;1924;75;5349;6077;1013;112;901;45.48;59.81;70.42;0.57;250.08;8.66;19.42;56.19;50.6;49.4
2018;2910909;Firmino Alves;BA;51.0;4.0;49.0;91.0;43.0;465.0;1.0;4.0;12;0;1;11;0;12;6;6;5604.0;287.0;1348.72;1212.0;48123000;1998;1023;1969;609;18;1360;1802;287;55;232;24.91;40.57;56.51;0.43;325.51;7.44;18.16;57.06;58.46;41.54
2019;2910909;Firmino Alves;BA;51.0;0.0;50.0;86.0;45.0;402.0;1.0;3.0;12;0;1;11;0;12;6;6;5617.0;287.0;1348.72;1212.0;51149000;1998;1023;1969;609;18;1360;1802;287;55;232;24.91;40.57;56.51;0.43;325.51;7.44;18.16;57.06;58.46;41.54
2020;2910909;Firmino Alves;BA;54.0;0.0;49.0;79.0;39.0;345.0;1.0;2.0;12;0;1;11;0;12;6;6;5629.0;287.0;1348.72;1212.0;62937000;1998;1023;1969;609;18;1360;1802;287;55;232;24.91;40.57;56.51;0.43;325.51;7.44;18.16;57.06;58.46;41.54
2021;2910909;Firmino Alves;BA;50.0;0.0;47.0;71.0;32.0;283.0;1.0;2.0;12;0;1;11;0;12;6;6;5641.0;287.0;1348.72;1212.0;70961000;1998;1023;1969;609;18;1360;1802;287;55;232;24.91;40.57;56.51;0.43;325.51;7.44;18.16;57.06;58.46;41.54
2022;2910909;Firmino Alves;BA;48.0;0.0;55.0;71.0;19.0;340.0;1.0;1.0;10;0;1;9;0;10;5;5;4873.0;287.0;1348.72;1212.0;76623000;1998;1023;1969;609;18;1360;1802;287;55;232;24.91;40.57;56.51;0.43;325.51;7.44;18.16;57.06;58.46;41.54
2023;2910909;Firmino Alves;BA;46.0;0.0;46.0;77.0;23.0;440.0;1.0;2.0;8;0;1;7;0;8;5;3;4873.0;287.0;1348.72;1212.0;88592000;1998;1023;1969;609;18;1360;1802;287;55;232;24.91;40.57;56.51;0.43;325.51;7.44;18.16;57.06;58.46;41.54
2024;2910909;Firmino Alves;BA;45.0;0.0;42.0;85.0;20.0;484.0;7.0;2.0;9;0;1;8;0;9;5;4;5006.0;287.0;1348.72;1212.0;88592000;1998;1023;1969;609;18;1360;1802;287;55;232;24.91;40.57;56.51;0.43;325.51;7.44;18.16;57.06;58.46;41.54
2025;2910909;Firmino Alves;BA;56.0;0.0;89.0;132.0;51.0;477.0;7.0;0.0;8;0;1;7;0;8;5;3;4993.0;287.0;1348.72;1212.0;88592000;1998;1023;1969;609;18;1360;1802;287;55;232;24.91;40.57;56.51;0.43;325.51;7.44;18.16;57.06;58.46;41.54
2018;2911006;Floresta Azul;BA;144.0;123.0;139.0;112.0;64.0;664.0;0.0;0.0;40;0;1;36;3;37;14;26;10686.0;514.0;1355.9;1212.0;78844000;4670;2460;4535;1254;34;3299;3863;726;133;593;38.11;56.11;67.86;0.45;242.04;7.69;16.24;57.39;50.64;49.36
2019;2911006;Floresta Azul;BA;131.0;120.0;142.0;114.0;51.0;724.0;1.0;0.0;40;0;1;36;3;37;14;26;10629.0;514.0;1355.9;1212.0;85337000;4670;2460;4535;1254;34;3299;3863;726;133;593;38.11;56.11;67.86;0.45;242.04;7.69;16.24;57.39;50.64;49.36
2020;2911006;Floresta Azul;BA;168.0;131.0;139.0;93.0;39.0;840.0;1.0;1.0;25;0;1;22;2;23;13;12;10575.0;514.0;1355.9;1212.0;96458000;4670;2460;4535;1254;34;3299;3863;726;133;593;38.11;56.11;67.86;0.45;242.04;7.69;16.24;57.39;50.64;49.36
2021;2911006;Floresta Azul;BA;143.0;143.0;134.0;92.0;83.0;904.0;2.0;3.0;25;0;1;22;2;23;13;12;10525.0;514.0;1355.9;1212.0;101470000;4670;2460;4535;1254;34;3299;3863;726;133;593;38.11;56.11;67.86;0.45;242.04;7.69;16.24;57.39;50.64;49.36
2022;2911006;Floresta Azul;BA;147.0;137.0;135.0;92.0;69.0;721.0;1.0;0.0;26;0;1;22;3;23;14;12;11059.0;514.0;1355.9;1212.0;116439000;4670;2460;4535;1254;34;3299;3863;726;133;593;38.11;56.11;67.86;0.45;242.04;7.69;16.24;57.39;50.64;49.36
2023;2911006;Floresta Azul;BA;148.0;137.0;134.0;205.0;180.0;1141.0;1.0;1.0;26;0;1;22;3;23;14;12;11059.0;514.0;1355.9;1212.0;134079000;4670;2460;4535;1254;34;3299;3863;726;133;593;38.11;56.11;67.86;0.45;242.04;7.69;16.24;57.39;50.64;49.36
2024;2911006;Floresta Azul;BA;168.0;159.0;156.0;246.0;166.0;1191.0;1.0;3.0;26;0;1;22;3;23;14;12;11442.0;514.0;1355.9;1212.0;134079000;4670;2460;4535;1254;34;3299;3863;726;133;593;38.11;56.11;67.86;0.45;242.04;7.69;16.24;57.39;50.64;49.36
2025;2911006;Floresta Azul;BA;169.0;161.0;154.0;254.0;212.0;1247.0;1.0;5.0;15;0;1;13;1;14;10;5;11455.0;514.0;1355.9;1212.0;134079000;4670;2460;4535;1254;34;3299;3863;726;133;593;38.11;56.11;67.86;0.45;242.04;7.69;16.24;57.39;50.64;49.36
2018;2911105;Formosa do Rio Preto;BA;119.0;0.0;107.0;169.0;98.0;2302.0;7.0;9.0;92;0;4;84;4;88;16;76;25311.0;2100.0;1624.06;1212.0;2695037000;10173;4839;9873;2846;170;6697;8168;1551;244;1307;42.96;54.11;65.17;0.6;287.94;8.48;12.99;56.87;60.58;39.42
2019;2911105;Formosa do Rio Preto;BA;179.0;0.0;157.0;161.0;116.0;2718.0;9.0;5.0;68;0;4;60;4;64;17;51;25591.0;2100.0;1624.06;1212.0;1854012000;10173;4839;9873;2846;170;6697;8168;1551;244;1307;42.96;54.11;65.17;0.6;287.94;8.48;12.99;56.87;60.58;39.42
2020;2911105;Formosa do Rio Preto;BA;126.0;0.0;117.0;142.0;123.0;2401.0;41.0;3.0;67;0;3;60;4;63;17;50;25857.0;2100.0;1624.06;1212.0;3803538000;10173;4839;9873;2846;170;6697;8168;1551;244;1307;42.96;54.11;65.17;0.6;287.94;8.48;12.99;56.87;60.58;39.42
2021;2911105;Formosa do Rio Preto;BA;79.0;0.0;70.0;141.0;148.0;2319.0;35.0;5.0;56;0;3;49;4;52;16;40;26111.0;2100.0;1624.06;1212.0;4609105000;10173;4839;9873;2846;170;6697;8168;1551;244;1307;42.96;54.11;65.17;0.6;287.94;8.48;12.99;56.87;60.58;39.42
2022;2911105;Formosa do Rio Preto;BA;128.0;0.0;94.0;124.0;238.0;1900.0;33.0;5.0;56;0;3;49;4;52;16;40;25899.0;2100.0;1624.06;1212.0;5987521000;10173;4839;9873;2846;170;6697;8168;1551;244;1307;42.96;54.11;65.17;0.6;287.94;8.48;12.99;56.87;60.58;39.42
2023;2911105;Formosa do Rio Preto;BA;277.0;5.0;251.0;285.0;336.0;3273.0;30.0;3.0;57;0;3;50;4;53;16;41;25899.0;2100.0;1624.06;1212.0;5334933000;10173;4839;9873;2846;170;6697;8168;1551;244;1307;42.96;54.11;65.17;0.6;287.94;8.48;12.99;56.87;60.58;39.42
2024;2911105;Formosa do Rio Preto;BA;288.0;42.0;248.0;496.0;414.0;5235.0;28.0;3.0;57;0;3;50;4;53;16;41;27421.0;2100.0;1624.06;1212.0;5334933000;10173;4839;9873;2846;170;6697;8168;1551;244;1307;42.96;54.11;65.17;0.6;287.94;8.48;12.99;56.87;60.58;39.42
2025;2911105;Formosa do Rio Preto;BA;361.0;79.0;311.0;555.0;484.0;5584.0;21.0;0.0;47;0;1;43;3;44;15;32;27567.0;2100.0;1624.06;1212.0;5334933000;10173;4839;9873;2846;170;6697;8168;1551;244;1307;42.96;54.11;65.17;0.6;287.94;8.48;12.99;56.87;60.58;39.42
2018;2911204;Gandu;BA;335.0;120.0;334.0;826.0;1170.0;5443.0;29.0;2.0;62;0;3;48;11;51;29;33;32202.0;2156.0;1560.46;1212.0;360519000;12611;7156;13313;4846;174;9051;11919;2147;311;1836;30.27;47.61;54.39;0.59;442.37;7.72;12.94;50.48;63.5;36.5
2019;2911204;Gandu;BA;335.0;107.0;315.0;789.0;1093.0;5472.0;33.0;2.0;54;0;2;41;11;43;29;25;32403.0;2156.0;1560.46;1212.0;389447000;12611;7156;13313;4846;174;9051;11919;2147;311;1836;30.27;47.61;54.39;0.59;442.37;7.72;12.94;50.48;63.5;36.5
2020;2911204;Gandu;BA;326.0;111.0;279.0;745.0;1086.0;5364.0;33.0;3.0;54;0;2;41;11;43;29;25;32596.0;2156.0;1560.46;1212.0;403069000;12611;7156;13313;4846;174;9051;11919;2147;311;1836;30.27;47.61;54.39;0.59;442.37;7.72;12.94;50.48;63.5;36.5
2021;2911204;Gandu;BA;102.0;21.0;108.0;682.0;998.0;4913.0;28.0;2.0;51;0;2;37;12;39;29;22;32778.0;2156.0;1560.46;1212.0;460710000;12611;7156;13313;4846;174;9051;11919;2147;311;1836;30.27;47.61;54.39;0.59;442.37;7.72;12.94;50.48;63.5;36.5
2022;2911204;Gandu;BA;408.0;176.0;372.0;676.0;975.0;4953.0;25.0;0.0;53;0;2;38;13;40;31;22;32178.0;2156.0;1560.46;1212.0;512869000;12611;7156;13313;4846;174;9051;11919;2147;311;1836;30.27;47.61;54.39;0.59;442.37;7.72;12.94;50.48;63.5;36.5
2023;2911204;Gandu;BA;437.0;208.0;403.0;782.0;1272.0;6605.0;26.0;2.0;53;0;2;38;13;40;31;22;32178.0;2156.0;1560.46;1212.0;598643000;12611;7156;13313;4846;174;9051;11919;2147;311;1836;30.27;47.61;54.39;0.59;442.37;7.72;12.94;50.48;63.5;36.5
2024;2911204;Gandu;BA;551.0;284.0;489.0;913.0;1525.0;6815.0;28.0;54.0;55;0;2;38;15;40;33;22;33938.0;2156.0;1560.46;1212.0;598643000;12611;7156;13313;4846;174;9051;11919;2147;311;1836;30.27;47.61;54.39;0.59;442.37;7.72;12.94;50.48;63.5;36.5
2025;2911204;Gandu;BA;493.0;311.0;479.0;816.0;1435.0;6336.0;14.0;22.0;45;0;2;35;8;37;25;20;34051.0;2156.0;1560.46;1212.0;598643000;12611;7156;13313;4846;174;9051;11919;2147;311;1836;30.27;47.61;54.39;0.59;442.37;7.72;12.94;50.48;63.5;36.5
2018;2911253;Gavião;BA;107.0;0.0;108.0;65.0;52.0;841.0;20.0;1.0;7;0;1;6;0;7;4;3;4487.0;208.0;1274.74;1212.0;38837000;1899;980;1753;565;18;1327;1660;262;37;225;27.21;45.35;61.09;0.4;271.53;9.34;22.47;49.45;51.04;48.96
2019;2911253;Gavião;BA;119.0;0.0;116.0;78.0;63.0;820.0;19.0;0.0;7;0;1;6;0;7;4;3;4463.0;208.0;1274.74;1212.0;40984000;1899;980;1753;565;18;1327;1660;262;37;225;27.21;45.35;61.09;0.4;271.53;9.34;22.47;49.45;51.04;48.96
2020;2911253;Gavião;BA;79.0;0.0;73.0;61.0;44.0;692.0;15.0;0.0;7;0;1;6;0;7;4;3;4440.0;208.0;1274.74;1212.0;46622000;1899;980;1753;565;18;1327;1660;262;37;225;27.21;45.35;61.09;0.4;271.53;9.34;22.47;49.45;51.04;48.96
2021;2911253;Gavião;BA;179.0;0.0;173.0;116.0;71.0;931.0;17.0;0.0;7;0;1;6;0;7;4;3;4417.0;208.0;1274.74;1212.0;49892000;1899;980;1753;565;18;1327;1660;262;37;225;27.21;45.35;61.09;0.4;271.53;9.34;22.47;49.45;51.04;48.96
2022;2911253;Gavião;BA;172.0;17.0;162.0;107.0;60.0;792.0;15.0;0.0;7;0;1;6;0;7;4;3;4360.0;208.0;1274.74;1212.0;55140000;1899;980;1753;565;18;1327;1660;262;37;225;27.21;45.35;61.09;0.4;271.53;9.34;22.47;49.45;51.04;48.96
2023;2911253;Gavião;BA;157.0;157.0;148.0;173.0;91.0;978.0;7.0;0.0;8;0;1;6;1;7;5;3;4360.0;208.0;1274.74;1212.0;64349000;1899;980;1753;565;18;1327;1660;262;37;225;27.21;45.35;61.09;0.4;271.53;9.34;22.47;49.45;51.04;48.96
2024;2911253;Gavião;BA;164.0;164.0;152.0;184.0;83.0;1169.0;10.0;0.0;10;0;1;8;1;9;7;3;4493.0;208.0;1274.74;1212.0;64349000;1899;980;1753;565;18;1327;1660;262;37;225;27.21;45.35;61.09;0.4;271.53;9.34;22.47;49.45;51.04;48.96
2025;2911253;Gavião;BA;150.0;150.0;143.0;191.0;88.0;1219.0;7.0;0.0;9;0;1;7;1;8;6;3;4489.0;208.0;1274.74;1212.0;64349000;1899;980;1753;565;18;1327;1660;262;37;225;27.21;45.35;61.09;0.4;271.53;9.34;22.47;49.45;51.04;48.96
2018;2911303;Gentio do Ouro;BA;142.0;0.0;129.0;315.0;63.0;975.0;10.0;4.0;63;0;1;62;0;63;6;57;11206.0;643.0;1167.5;1200.0;145790000;4570;2173;4310;1484;70;3157;3652;537;95;442;49.39;66.32;74.08;0.52;207.35;7.93;13.56;60.37;47.79;52.21
2019;2911303;Gentio do Ouro;BA;136.0;0.0;123.0;265.0;44.0;887.0;5.0;3.0;63;0;1;62;0;63;6;57;11233.0;643.0;1167.5;1200.0;139915000;4570;2173;4310;1484;70;3157;3652;537;95;442;49.39;66.32;74.08;0.52;207.35;7.93;13.56;60.37;47.79;52.21
2020;2911303;Gentio do Ouro;BA;131.0;0.0;120.0;224.0;32.0;728.0;4.0;3.0;63;0;1;62;0;63;6;57;11259.0;643.0;1167.5;1200.0;119043000;4570;2173;4310;1484;70;3157;3652;537;95;442;49.39;66.32;74.08;0.52;207.35;7.93;13.56;60.37;47.79;52.21
2021;2911303;Gentio do Ouro;BA;120.0;0.0;107.0;231.0;35.0;627.0;3.0;2.0;63;0;1;62;0;63;6;57;11284.0;643.0;1167.5;1200.0;133421000;4570;2173;4310;1484;70;3157;3652;537;95;442;49.39;66.32;74.08;0.52;207.35;7.93;13.56;60.37;47.79;52.21
2022;2911303;Gentio do Ouro;BA;179.0;0.0;158.0;212.0;27.0;365.0;2.0;2.0;63;0;1;62;0;63;6;57;10884.0;643.0;1167.5;1200.0;137667000;4570;2173;4310;1484;70;3157;3652;537;95;442;49.39;66.32;74.08;0.52;207.35;7.93;13.56;60.37;47.79;52.21
2023;2911303;Gentio do Ouro;BA;193.0;0.0;179.0;326.0;29.0;370.0;15.0;8.0;64;0;1;63;0;64;7;57;10884.0;643.0;1167.5;1200.0;563487000;4570;2173;4310;1484;70;3157;3652;537;95;442;49.39;66.32;74.08;0.52;207.35;7.93;13.56;60.37;47.79;52.21
2024;2911303;Gentio do Ouro;BA;233.0;0.0;205.0;375.0;32.0;464.0;13.0;6.0;64;0;1;63;0;64;7;57;11263.0;643.0;1167.5;1200.0;563487000;4570;2173;4310;1484;70;3157;3652;537;95;442;49.39;66.32;74.08;0.52;207.35;7.93;13.56;60.37;47.79;52.21
2025;2911303;Gentio do Ouro;BA;190.0;0.0;169.0;516.0;145.0;730.0;3.0;2.0;28;0;2;26;0;28;4;24;11276.0;643.0;1167.5;1200.0;563487000;4570;2173;4310;1484;70;3157;3652;537;95;442;49.39;66.32;74.08;0.52;207.35;7.93;13.56;60.37;47.79;52.21
2018;2911402;Glória;BA;163.0;0.0;158.0;528.0;103.0;1830.0;30.0;746.0;62;0;6;56;0;62;5;57;15208.0;1120.0;1274.51;1212.0;170902000;5958;3214;6273;1840;35;4610;5413;933;117;816;38.55;52.81;64.95;0.51;266.14;9.12;18.1;50.41;53.57;46.43
2019;2911402;Glória;BA;131.0;0.0;140.0;530.0;110.0;1826.0;38.0;804.0;49;0;6;43;0;49;5;44;15221.0;1120.0;1274.51;1212.0;197161000;5958;3214;6273;1840;35;4610;5413;933;117;816;38.55;52.81;64.95;0.51;266.14;9.12;18.1;50.41;53.57;46.43
2020;2911402;Glória;BA;139.0;0.0;167.0;508.0;100.0;1888.0;54.0;790.0;50;0;6;44;0;50;6;44;15234.0;1120.0;1274.51;1212.0;227560000;5958;3214;6273;1840;35;4610;5413;933;117;816;38.55;52.81;64.95;0.51;266.14;9.12;18.1;50.41;53.57;46.43
2021;2911402;Glória;BA;197.0;0.0;210.0;493.0;86.0;1932.0;61.0;933.0;40;0;6;34;0;40;6;34;15247.0;1120.0;1274.51;1212.0;254116000;5958;3214;6273;1840;35;4610;5413;933;117;816;38.55;52.81;64.95;0.51;266.14;9.12;18.1;50.41;53.57;46.43
2022;2911402;Glória;BA;243.0;48.0;216.0;456.0;69.0;1918.0;62.0;834.0;40;0;6;34;0;40;6;34;15524.0;1120.0;1274.51;1212.0;223389000;5958;3214;6273;1840;35;4610;5413;933;117;816;38.55;52.81;64.95;0.51;266.14;9.12;18.1;50.41;53.57;46.43
2023;2911402;Glória;BA;271.0;50.0;247.0;420.0;69.0;2058.0;53.0;742.0;40;0;6;34;0;40;6;34;15524.0;1120.0;1274.51;1212.0;297615000;5958;3214;6273;1840;35;4610;5413;933;117;816;38.55;52.81;64.95;0.51;266.14;9.12;18.1;50.41;53.57;46.43
2024;2911402;Glória;BA;296.0;59.0;267.0;515.0;91.0;2330.0;7.0;771.0;40;0;6;34;0;40;6;34;16072.0;1120.0;1274.51;1212.0;297615000;5958;3214;6273;1840;35;4610;5413;933;117;816;38.55;52.81;64.95;0.51;266.14;9.12;18.1;50.41;53.57;46.43
2025;2911402;Glória;BA;290.0;52.0;249.0;545.0;171.0;2369.0;6.0;753.0;26;0;9;17;0;26;4;22;16107.0;1120.0;1274.51;1212.0;297615000;5958;3214;6273;1840;35;4610;5413;933;117;816;38.55;52.81;64.95;0.51;266.14;9.12;18.1;50.41;53.57;46.43
2018;2911501;Gongogi;BA;117.0;0.0;106.0;60.0;115.0;1004.0;3.0;0.0;17;0;1;16;0;17;12;5;7276.0;340.0;1237.2;1212.0;58638000;2215;1112;2271;687;53;1742;1989;351;47;304;40.1;55.1;70.34;0.47;234.7;8.6;11.35;52.61;55.7;44.3
2019;2911501;Gongogi;BA;125.0;0.0;124.0;54.0;96.0;900.0;3.0;2.0;17;0;1;16;0;17;12;5;7128.0;340.0;1237.2;1212.0;62922000;2215;1112;2271;687;53;1742;1989;351;47;304;40.1;55.1;70.34;0.47;234.7;8.6;11.35;52.61;55.7;44.3
2020;2911501;Gongogi;BA;94.0;0.0;83.0;45.0;98.0;841.0;1.0;0.0;17;0;1;16;0;17;12;5;6985.0;340.0;1237.2;1212.0;68705000;2215;1112;2271;687;53;1742;1989;351;47;304;40.1;55.1;70.34;0.47;234.7;8.6;11.35;52.61;55.7;44.3
2021;2911501;Gongogi;BA;113.0;0.0;98.0;51.0;132.0;1040.0;2.0;0.0;18;0;1;17;0;18;13;5;6852.0;340.0;1237.2;1212.0;76384000;2215;1112;2271;687;53;1742;1989;351;47;304;40.1;55.1;70.34;0.47;234.7;8.6;11.35;52.61;55.7;44.3
2022;2911501;Gongogi;BA;123.0;0.0;123.0;56.0;124.0;1028.0;3.0;0.0;18;0;1;17;0;18;13;5;5555.0;340.0;1237.2;1212.0;79733000;2215;1112;2271;687;53;1742;1989;351;47;304;40.1;55.1;70.34;0.47;234.7;8.6;11.35;52.61;55.7;44.3
2023;2911501;Gongogi;BA;144.0;1.0;136.0;76.0;197.0;1171.0;5.0;1.0;18;0;1;17;0;18;13;5;5555.0;340.0;1237.2;1212.0;91564000;2215;1112;2271;687;53;1742;1989;351;47;304;40.1;55.1;70.34;0.47;234.7;8.6;11.35;52.61;55.7;44.3
2024;2911501;Gongogi;BA;176.0;10.0;168.0;144.0;335.0;1090.0;4.0;1.0;18;0;1;17;0;18;13;5;5567.0;340.0;1237.2;1212.0;91564000;2215;1112;2271;687;53;1742;1989;351;47;304;40.1;55.1;70.34;0.47;234.7;8.6;11.35;52.61;55.7;44.3
2025;2911501;Gongogi;BA;123.0;2.0;109.0;125.0;293.0;897.0;4.0;1.0;17;0;2;15;0;17;11;6;5479.0;340.0;1237.2;1212.0;91564000;2215;1112;2271;687;53;1742;1989;351;47;304;40.1;55.1;70.34;0.47;234.7;8.6;11.35;52.61;55.7;44.3
2018;2911600;Governador Mangabeira;BA;16.0;0.0;288.0;351.0;1357.0;3546.0;27.0;1.0;44;1;3;37;3;41;15;29;20679.0;1264.0;1357.94;1212.0;179419000;7736;4438;9098;3287;14;6284;7035;1567;148;1419;30.73;44.22;61.65;0.54;322.02;9.38;27.06;50.42;62.63;37.37
2019;2911600;Governador Mangabeira;BA;79.0;0.0;245.0;354.0;1386.0;3387.0;31.0;1.0;42;1;2;36;3;39;14;28;20722.0;1264.0;1357.94;1212.0;185475000;7736;4438;9098;3287;14;6284;7035;1567;148;1419;30.73;44.22;61.65;0.54;322.02;9.38;27.06;50.42;62.63;37.37
2020;2911600;Governador Mangabeira;BA;88.0;0.0;239.0;330.0;1437.0;3219.0;26.0;1.0;42;1;2;36;3;39;14;28;20762.0;1264.0;1357.94;1212.0;196192000;7736;4438;9098;3287;14;6284;7035;1567;148;1419;30.73;44.22;61.65;0.54;322.02;9.38;27.06;50.42;62.63;37.37
2021;2911600;Governador Mangabeira;BA;60.0;59.0;304.0;314.0;1602.0;3225.0;30.0;1.0;43;1;2;37;3;40;15;28;20800.0;1264.0;1357.94;1212.0;221824000;7736;4438;9098;3287;14;6284;7035;1567;148;1419;30.73;44.22;61.65;0.54;322.02;9.38;27.06;50.42;62.63;37.37
2022;2911600;Governador Mangabeira;BA;163.0;24.0;355.0;253.0;1392.0;2819.0;22.0;6.0;43;1;2;37;3;40;15;28;20605.0;1264.0;1357.94;1212.0;240625000;7736;4438;9098;3287;14;6284;7035;1567;148;1419;30.73;44.22;61.65;0.54;322.02;9.38;27.06;50.42;62.63;37.37
2023;2911600;Governador Mangabeira;BA;249.0;36.0;384.0;315.0;1634.0;3144.0;33.0;6.0;43;1;2;37;3;40;15;28;20605.0;1264.0;1357.94;1212.0;284847000;7736;4438;9098;3287;14;6284;7035;1567;148;1419;30.73;44.22;61.65;0.54;322.02;9.38;27.06;50.42;62.63;37.37
2024;2911600;Governador Mangabeira;BA;304.0;46.0;422.0;344.0;1798.0;3271.0;26.0;5.0;43;1;2;37;3;40;15;28;21314.0;1264.0;1357.94;1212.0;284847000;7736;4438;9098;3287;14;6284;7035;1567;148;1419;30.73;44.22;61.65;0.54;322.02;9.38;27.06;50.42;62.63;37.37
2025;2911600;Governador Mangabeira;BA;395.0;81.0;465.0;343.0;1767.0;3132.0;25.0;2.0;34;1;2;28;3;31;12;22;21353.0;1264.0;1357.94;1212.0;284847000;7736;4438;9098;3287;14;6284;7035;1567;148;1419;30.73;44.22;61.65;0.54;322.02;9.38;27.06;50.42;62.63;37.37
2018;2911659;Guajeru;BA;36.0;0.0;36.0;94.0;10.0;659.0;0.0;0.0;9;0;1;7;1;8;5;4;7239.0;374.0;1272.86;1212.0;52502000;3412;1336;3416;827;18;2514;2771;333;48;285;36.12;55.53;62.8;0.46;241.69;7.96;2.39;53.73;43.98;56.02
